,LSA,District,Latitude,Longitude,Site Type
517,Delhi,Faridabad,28.38576,77.29989,RTT
518,Delhi,Faridabad,28.4283,77.32342,RTT
519,Delhi,Faridabad,28.34434,77.33026,RTT
520,Delhi,Faridabad,28.34926,77.30504,RTT
521,Delhi,Faridabad,28.40137,77.29453,RTT
522,Delhi,Faridabad,28.37619,77.33111,RTP
523,Delhi,Faridabad,28.33507,77.3017,GBT
524,Delhi,Faridabad,28.36801,77.30482,GBT
525,Delhi,Faridabad,28.41974,77.30324,GBT
526,Delhi,Faridabad,28.46808,77.28521,GBT
527,Delhi,Faridabad,28.36709,77.25658,GBT
528,Delhi,Faridabad,28.38445,77.27081,GBT
529,Delhi,Faridabad,28.33715,77.33018,GBT
530,Delhi,Faridabad,28.3197,77.2774,GBT
531,Delhi,Faridabad,28.3016,77.3893,GBT
532,Delhi,Faridabad,28.30338,77.33865,GBT
533,Delhi,Faridabad,28.32742,77.24162,GBT
534,Delhi,Faridabad,28.29073,77.26414,GBT
535,Delhi,Faridabad,28.25148,77.36692,GBT
536,Delhi,Faridabad,28.37461,77.23649,GBT
537,Delhi,Faridabad,28.41438,77.39282,GBT
538,Delhi,Faridabad,28.30721,77.175551,GBT
539,Delhi,Faridabad,28.36873,77.22401,GBT
540,Delhi,Faridabad,28.4995,77.3357,GBT
541,Delhi,Faridabad,28.39223,77.30637,RTT
542,Delhi,Faridabad,28.39816,77.31274,RTP
543,Delhi,Faridabad,28.38111,77.29946,RTP
544,Delhi,Faridabad,28.49022,77.28912,RTP
545,Delhi,Faridabad,28.3839,77.31448,RTP
546,Delhi,Faridabad,28.42775,77.31477,RTT
547,Delhi,Faridabad,28.40609,77.2886,RTT
548,Delhi,Faridabad,28.46884,77.31327,RTT
549,Delhi,Faridabad,28.43069,77.29622,RTT
550,Delhi,Faridabad,28.45839,77.30981,RTT
551,Delhi,Faridabad,28.45531,77.31606,RTT
552,Delhi,Faridabad,28.33406,77.32369,RTT
553,Delhi,Faridabad,28.38429,77.28867,RTT
554,Delhi,Faridabad,28.40924,77.31898,RTT
555,Delhi,Faridabad,28.43332,77.32117,RTT
556,Delhi,Faridabad,28.43484,77.31493,RTT
557,Delhi,Faridabad,28.3662,77.29383,RTT
558,Delhi,Faridabad,28.4183,77.31995,RTT
559,Delhi,Faridabad,28.40261,77.32735,RTT
560,Delhi,Faridabad,28.38266,77.3035,RTT
561,Delhi,Faridabad,28.3963,77.28815,RTT
562,Delhi,Faridabad,28.49415,77.29387,RTT
563,Delhi,Faridabad,28.49409,77.29384,RTP
564,Delhi,Faridabad,28.4641,77.30544,RTT
565,Delhi,Faridabad,28.41246,77.28787,RTT
566,Delhi,Faridabad,28.34937,77.305,RTT
567,Delhi,Faridabad,28.37452,77.28757,RTT
568,Delhi,Faridabad,28.42093,77.31574,RTT
569,Delhi,Faridabad,28.42101,77.31573,RTP
570,Delhi,Faridabad,28.37967,77.42467,RTT
571,Delhi,Faridabad,28.40223,77.42708,GBT
572,Delhi,Faridabad,28.37845,77.34402,RTT
573,Delhi,Faridabad,28.35745,77.37455,GBT
574,Delhi,Faridabad,28.38192,77.3762,RTT
575,Delhi,Faridabad,28.26997,77.40086,GBT
576,Delhi,Faridabad,28.24166,77.42758,GBT
577,Delhi,Faridabad,28.43208,77.37195,GBT
578,Delhi,Faridabad,28.48066,77.32166,RTT
579,Delhi,Faridabad,28.46505,77.33085,RTT
580,Delhi,Faridabad,28.36364,77.30656,RTT
581,Delhi,Faridabad,28.41316,77.32458,RTT
582,Delhi,Faridabad,28.47185,77.29523,RTT
583,Delhi,Faridabad,28.48251,77.33332,RTT
584,Delhi,Faridabad,28.38751,77.30741,RTT
585,Delhi,Faridabad,28.25625,77.28807,GBT
586,Delhi,Faridabad,28.35166,77.39272,RTT
587,Delhi,Faridabad,28.35163,77.39273,RTP
588,Delhi,Faridabad,28.38062,77.3343,RTT
589,Delhi,Faridabad,28.38052,77.33433,RTP
590,Delhi,Faridabad,28.45498,77.31174,RTT
591,Delhi,Faridabad,28.39269,77.30241,RTT
592,Delhi,Faridabad,28.47525,77.31377,RTT
593,Delhi,Faridabad,28.49059,77.29517,RTT
594,Delhi,Faridabad,28.49059,77.29522,RTP
595,Delhi,Faridabad,28.48519,77.29282,RTT
596,Delhi,Faridabad,28.44955,77.31518,RTT
597,Delhi,Faridabad,28.48669,77.29984,RTT
598,Delhi,Faridabad,28.35032,77.33436,RTP
599,Delhi,Faridabad,28.48487,77.32167,GBT
600,Delhi,Faridabad,28.3414,77.32258,RTT
601,Delhi,Faridabad,28.37296,77.27739,RTT
602,Delhi,Faridabad,28.50379,77.33606,RTP
603,Delhi,Faridabad,28.34556,77.31052,GBT
604,Delhi,Faridabad,28.35584,77.28652,RTT
605,Delhi,Faridabad,28.35579,77.28645,RTP
606,Delhi,Faridabad,28.34679,77.32108,RTT
607,Delhi,Faridabad,28.35204,77.29311,RTT
608,Delhi,Faridabad,28.38255,77.29784,RTT
609,Delhi,Faridabad,28.34914,77.29904,RTT
610,Delhi,Faridabad,28.35131,77.28993,RTT
611,Delhi,Faridabad,28.35126,77.28989,RTP
612,Delhi,Faridabad,28.49516,77.33224,RTT
613,Delhi,Faridabad,28.32146,77.33373,GBT
614,Delhi,Faridabad,28.32044,77.35153,RTT
615,Delhi,Faridabad,28.49163,77.33051,RTT
616,Delhi,Faridabad,28.36922,77.32586,RTT
617,Delhi,Faridabad,28.36872,77.31673,RTT
618,Delhi,Faridabad,28.34659,77.3329,RTT
619,Delhi,Faridabad,28.43311,77.35563,RTT
620,Delhi,Faridabad,28.29197,77.30858,GBT
621,Delhi,Faridabad,28.43882,77.31248,RTT
622,Delhi,Faridabad,28.48729,77.29508,RTT
623,Delhi,Faridabad,28.47116,77.32019,RTT
624,Delhi,Faridabad,28.38408,77.28036,RTT
625,Delhi,Faridabad,28.46107,77.3167,RTP
626,Delhi,Faridabad,28.48114,77.30762,RTT
627,Delhi,Faridabad,28.37009,77.29311,RTT
628,Delhi,Faridabad,28.3323,77.30764,RTT
629,Delhi,Faridabad,28.3812,77.29165,RTT
630,Delhi,Faridabad,28.3578,77.29308,RTT
631,Delhi,Faridabad,28.35953,77.30655,RTT
632,Delhi,Faridabad,28.3638,77.29891,RTT
633,Delhi,Faridabad,28.40501,77.27399,GBT
634,Delhi,Faridabad,28.40652,77.32669,RTT
635,Delhi,Faridabad,28.42404,77.32507,RTT
636,Delhi,Faridabad,28.43772,77.31863,RTT
637,Delhi,Faridabad,28.44291,77.31579,RTT
638,Delhi,Faridabad,28.46293,77.2843,GBT
639,Delhi,Faridabad,28.48071,77.3349,GBT
640,Delhi,Faridabad,28.48072,77.33496,LPBTS
641,Delhi,Faridabad,28.36365,77.32519,RTT
642,Delhi,Faridabad,28.41685,77.29271,RTT
643,Delhi,Faridabad,28.45015,77.32019,RTT
644,Delhi,Faridabad,28.37089,77.28109,RTT
645,Delhi,Faridabad,28.36039,77.27477,RTT
646,Delhi,Faridabad,28.47796,77.32551,RTT
647,Delhi,Faridabad,28.4779,77.32547,RTP
648,Delhi,Faridabad,28.47401,77.32001,RTT
649,Delhi,Faridabad,28.36314,77.28257,GBT
650,Delhi,Faridabad,28.34266,77.32005,RTT
651,Delhi,Faridabad,28.35808,77.29878,RTT
652,Delhi,Faridabad,28.42231,77.32495,RTT
653,Delhi,Faridabad,28.35786,77.3335,RTT
654,Delhi,Faridabad,28.35779,77.333501,RTP
655,Delhi,Faridabad,28.35631,77.27888,RTT
656,Delhi,Faridabad,28.40525,77.28466,RTT
657,Delhi,Faridabad,28.37638,77.29354,RTT
658,Delhi,Faridabad,28.47922,77.29733,GBT
659,Delhi,Faridabad,28.44251,77.30444,GBT
660,Delhi,Faridabad,28.32115,77.30321,RTT
661,Delhi,Faridabad,28.37768,77.30814,RTT
662,Delhi,Faridabad,28.45866,77.31345,RTT
663,Delhi,Faridabad,28.41117,77.31944,RTT
664,Delhi,Faridabad,28.38266,77.30024,RTP
665,Delhi,Faridabad,28.39804,77.27811,RTT
666,Delhi,Faridabad,28.43146,77.3192,RTT
667,Delhi,Faridabad,28.37784,77.17381,GBT
668,Delhi,Faridabad,28.43719,77.2983,RTT
669,Delhi,Faridabad,28.45847,77.29622,RTT
670,Delhi,Faridabad,28.31243,77.30928,RTT
671,Delhi,Faridabad,28.34167,77.35577,GBT
672,Delhi,Faridabad,28.46506,77.31284,RTT
673,Delhi,Faridabad,28.35813,77.28911,RTT
674,Delhi,Faridabad,28.36234,77.26966,RTT
675,Delhi,Faridabad,28.37547,77.27917,RTT
676,Delhi,Faridabad,28.33202,77.33334,RTT
677,Delhi,Faridabad,28.32708,77.33037,RTT
678,Delhi,Faridabad,28.27621,77.28803,RTT
679,Delhi,Faridabad,28.33243,77.3076,RTT
680,Delhi,Faridabad,28.42512,77.34135,RTT
681,Delhi,Faridabad,28.39697,77.26898,RTT
682,Delhi,Faridabad,28.2619,77.3436,GBT
683,Delhi,Faridabad,28.38022,77.26713,RTT
684,Delhi,Faridabad,28.45472,77.32786,GBT
685,Delhi,Faridabad,28.35904,77.35419,GBT
686,Delhi,Faridabad,28.32469,77.4259,GBT
687,Delhi,Faridabad,28.31071,77.45727,GBT
688,Delhi,Faridabad,28.35572,77.45675,GBT
689,Delhi,Faridabad,28.41657,77.42593,GBT
690,Delhi,Faridabad,28.2945,77.42064,GBT
691,Delhi,Faridabad,28.36433,77.42038,GBT
692,Delhi,Faridabad,28.42517,77.38483,RTT
693,Delhi,Faridabad,28.35429,77.29429,RTT
694,Delhi,Faridabad,28.38042,77.30743,RTT
695,Delhi,Faridabad,28.35261,77.28474,RTT
696,Delhi,Faridabad,28.33592,77.32182,RTT
697,Delhi,Faridabad,28.30812,77.30219,RTT
698,Delhi,Faridabad,28.32578,77.32021,RTT
699,Delhi,Faridabad,28.34965,77.32433,RTT
700,Delhi,Faridabad,28.37837,77.30116,RTT
701,Delhi,Faridabad,28.47095,77.33024,RTT
702,Delhi,Faridabad,28.50459,77.34151,RTT
703,Delhi,Faridabad,28.49628,77.33865,RTT
704,Delhi,Faridabad,28.32286,77.32248,RTT
705,Delhi,Faridabad,28.40153,77.28531,RTT
706,Delhi,Faridabad,28.35268,77.28005,RTT
707,Delhi,Faridabad,28.33029,77.30069,RTT
708,Delhi,Faridabad,28.34357,77.33461,RTT
709,Delhi,Faridabad,28.37099,77.47181,GBT
710,Delhi,Faridabad,28.37167,77.38644,GBT
711,Delhi,Faridabad,28.41928,77.33412,RTT
712,Delhi,Faridabad,28.27681,77.2643,GBT
713,Delhi,Faridabad,28.22046,77.44569,GBT
714,Delhi,Faridabad,28.2575,77.4623,GBM
715,Delhi,Faridabad,28.32479,77.46281,GBT
716,Delhi,Faridabad,28.45882,77.30606,RTP
717,Delhi,Faridabad,28.39666,77.35383,GBM
718,Delhi,Faridabad,28.47638,77.3444,GBM
719,Delhi,Faridabad,28.41756,77.36014,GBT
720,Delhi,Faridabad,28.41731,77.35271,RTT
721,Delhi,Faridabad,28.26615,77.30885,GBT
722,Delhi,Faridabad,28.34694,77.28683,GBM
723,Delhi,Faridabad,28.35165,77.27329,RTT
724,Delhi,Faridabad,28.3432,77.38151,GBT
725,Delhi,Faridabad,28.48521,77.34521,RTT
726,Delhi,Faridabad,28.42859,77.32657,RTT
727,Delhi,Faridabad,28.42047,77.34593,RTT
728,Delhi,Faridabad,28.35939,77.33662,RTT
729,Delhi,Faridabad,28.32988,77.32185,GBT
730,Delhi,Faridabad,28.32429,77.32718,GBT
731,Delhi,Faridabad,28.35993,77.31109,RTT
732,Delhi,Faridabad,28.46645,77.29488,RTT
733,Delhi,Faridabad,28.4257,77.31076,RTT
734,Delhi,Faridabad,28.46312,77.29221,RTT
735,Delhi,Faridabad,28.41728,77.32507,RTP
736,Delhi,Faridabad,28.44215,77.30976,RTP
737,Delhi,Faridabad,28.43985,77.30283,RTT
738,Delhi,Faridabad,28.39303,77.30355,RTP
739,Delhi,Faridabad,28.36891,77.31851,RTP
740,Delhi,Faridabad,28.48239,77.31423,GBM
741,Delhi,Faridabad,28.36731,77.32224,GBM
742,Delhi,Faridabad,28.39029,77.29623,GBM
743,Delhi,Faridabad,28.47071,77.31617,GBM
744,Delhi,Faridabad,28.37725,77.32037,GBM
745,Delhi,Faridabad,28.39172,77.28535,RTP
746,Delhi,Faridabad,28.35125,77.45586,GBT
747,Delhi,Faridabad,28.28013,77.27693,GBT
748,Delhi,Faridabad,28.39106,77.44128,GBM
749,Delhi,Faridabad,28.24081,77.26781,GBM
750,Delhi,Faridabad,28.3388,77.19752,RTP
751,Delhi,Faridabad,28.39748,77.27249,RTP
752,Delhi,Faridabad,28.37529,77.32821,GBM
753,Delhi,Faridabad,28.35938,77.33051,GBM
754,Delhi,Faridabad,28.3544,77.32993,GBM
755,Delhi,Faridabad,28.39051,77.33615,GBM
756,Delhi,Faridabad,28.34445,77.33199,GBM
757,Delhi,Faridabad,28.30097,77.30569,GBM
758,Delhi,Faridabad,28.42349,77.30262,GBM
759,Delhi,Faridabad,28.41931,77.32935,GBM
760,Delhi,Faridabad,28.4004,77.29807,GBM
761,Delhi,Faridabad,28.44224,77.30016,RTP
762,Delhi,Faridabad,28.40361,77.36452,GBM
763,Delhi,Faridabad,28.40703,77.34555,GBM
764,Delhi,Faridabad,28.39598,77.34415,GBM
765,Delhi,Faridabad,28.39554,77.36946,GBM
766,Delhi,Faridabad,28.27627,77.45358,GBM
767,Delhi,Faridabad,28.38348,77.36943,GBM
768,Delhi,Faridabad,28.35048,77.37395,GBM
769,Delhi,Faridabad,28.33734,77.33868,RTP
770,Delhi,Faridabad,28.30283,77.32095,GBM
771,Delhi,Faridabad,28.39491,77.30635,GBM
772,Delhi,Faridabad,28.42871,77.32098,GBM
773,Delhi,Faridabad,28.42935,77.32645,GBM
774,Delhi,Faridabad,28.44767,77.31692,GBM
775,Delhi,Faridabad,28.41803,77.31667,GBM
776,Delhi,Faridabad,28.39981,77.29045,GBM
777,Delhi,Faridabad,28.33893,77.31781,GBM
778,Delhi,Faridabad,28.49947,77.33738,GBM
779,Delhi,Faridabad,28.38582,77.31202,RTP
780,Delhi,Faridabad,28.39635,77.27616,GBM
781,Delhi,Faridabad,28.32384,77.30054,RTP
782,Delhi,Faridabad,28.32478,77.31342,RTT
783,Delhi,Faridabad,28.34841,77.28262,GBM
784,Delhi,Faridabad,28.38271,77.25903,GBM
785,Delhi,Faridabad,28.38201,77.27457,GBM
786,Delhi,Faridabad,28.42414,77.32297,RTP
787,Delhi,Faridabad,28.45083,77.32462,GBM
788,Delhi,Faridabad,28.33973,77.3146,RTP
789,Delhi,Faridabad,28.35653,77.30369,RTP
790,Delhi,Faridabad,28.36519,77.30177,GBM
791,Delhi,Faridabad,28.37218,77.31866,RTT
792,Delhi,Faridabad,28.37214,77.29077,RTP
793,Delhi,Faridabad,28.43699,77.3242,GBM
794,Delhi,Faridabad,28.46058,77.31174,RTP
795,Delhi,Faridabad,28.37746,77.29757,GBM
796,Delhi,Faridabad,28.46169,77.31118,GBM
797,Delhi,Faridabad,28.43401,77.2976,GBM
798,Delhi,Faridabad,28.47926,77.30824,RTP
799,Delhi,Faridabad,28.41661,77.36817,GBM
800,Delhi,Faridabad,28.36968,77.35493,GBM
801,Delhi,Faridabad,28.44326,77.32222,GBM
802,Delhi,Faridabad,28.33091,77.34628,GBM
803,Delhi,Faridabad,28.33107,77.36295,GBM
804,Delhi,Faridabad,28.3271,77.36988,GBM
805,Delhi,Faridabad,28.31674,77.35815,GBM
806,Delhi,Faridabad,28.30746,77.36254,GBM
807,Delhi,Faridabad,28.31293,77.3115,GBM
808,Delhi,Faridabad,28.38693,77.2214,GBM
809,Delhi,Faridabad,28.46472,77.30039,RTP
810,Delhi,Faridabad,28.42465,77.32059,RTP
811,Delhi,Faridabad,28.32731,77.32481,RTP
812,Delhi,Faridabad,28.40031,77.22717,GBM
813,Delhi,Faridabad,28.32473,77.36225,GBM
814,Delhi,Faridabad,28.44805,77.29979,RTP
815,Delhi,Faridabad,28.49043,77.29956,RTP
816,Delhi,Faridabad,28.36066,77.32271,GBM
817,Delhi,Faridabad,28.38098,77.29463,RTP
818,Delhi,Faridabad,28.3052,77.35648,GBM
819,Delhi,Faridabad,28.32143,77.36854,GBM
820,Delhi,Faridabad,28.39451,77.26285,GBM
821,Delhi,Faridabad,28.41744,77.30283,RTP
822,Delhi,Faridabad,28.34992,77.29979,RTP
823,Delhi,Faridabad,28.38501,77.2716,RTP
824,Delhi,Faridabad,28.40178,77.35588,RTP
825,Delhi,Faridabad,28.28264,77.27783,GBM
826,Delhi,Faridabad,28.40583,77.31217,RTP
827,Delhi,Faridabad,28.40072,77.4129,GBM
828,Delhi,Faridabad,28.49538,77.28734,GBM
829,Delhi,Faridabad,28.34847,77.33918,GBM
830,Delhi,Faridabad,28.42218,77.33737,RTP
831,Delhi,Faridabad,28.4111,77.34269,GBM
832,Delhi,Faridabad,28.36996,77.36215,RTP
833,Delhi,Faridabad,28.42037,77.36591,GBM
834,Delhi,Faridabad,28.35896,77.3359,RTP
835,Delhi,Faridabad,28.37652,77.2053,GBM
836,Delhi,Faridabad,28.47775,77.3064,GBM
837,Delhi,Faridabad,28.4565,77.30658,GBM
838,Delhi,Faridabad,28.44888,77.3078,GBM
839,Delhi,Faridabad,28.43657,77.30946,GBM
840,Delhi,Faridabad,28.423101,77.30949,GBM
841,Delhi,Faridabad,28.40977,77.31056,GBM
842,Delhi,Faridabad,28.38541,77.31277,GBM
843,Delhi,Faridabad,28.39837,77.31089,GBM
844,Delhi,Faridabad,28.36929,77.31434,GBM
845,Delhi,Faridabad,28.37984,77.28737,RTT
846,Delhi,Faridabad,28.38316,77.34778,GBM
847,Delhi,Faridabad,28.38307,77.34318,GBM
848,Delhi,Faridabad,28.47625,77.32888,RTP
849,Delhi,Faridabad,28.39487,77.33531,GBM
850,Delhi,Faridabad,28.38412,77.29628,GBM
851,Delhi,Faridabad,28.32419,77.28348,GBM
852,Delhi,Faridabad,28.32133,77.31951,RTP
853,Delhi,Faridabad,28.47904,77.30295,RTP
854,Delhi,Faridabad,28.39027,77.29967,GBM
855,Delhi,Faridabad,28.45235,77.31451,RTP
856,Delhi,Faridabad,28.39141,77.30401,GBM
857,Delhi,Faridabad,28.40189,77.32671,GBM
858,Delhi,Faridabad,28.38971,77.26962,GBM
859,Delhi,Faridabad,28.3672,77.28185,RTP
860,Delhi,Faridabad,28.37228,77.28493,RTP
861,Delhi,Faridabad,28.48261,77.33305,RTP
862,Delhi,Faridabad,28.38251,77.30411,LPBTS
863,Delhi,Faridabad,28.38086,77.30166,LPBTS
864,Delhi,Faridabad,28.38441,77.30411,LPBTS
865,Delhi,Faridabad,28.38291,77.30361,LPBTS
866,Delhi,Faridabad,28.38281,77.30491,LPBTS
867,Delhi,Faridabad,28.38381,77.30181,LPBTS
868,Delhi,Faridabad,28.41383,77.35207,RTT
869,Delhi,Faridabad,28.44594,77.28009,COW(GBT)
870,Delhi,Faridabad,28.37648,77.32613,COW(GBT)
871,Delhi,Faridabad,28.41047,77.27767,RTT
872,Delhi,Faridabad,28.46804,77.30083,RTT
873,Delhi,Faridabad,28.35011,77.31699,RTT
874,Delhi,Faridabad,28.33919,77.35428,GBM
875,Delhi,Faridabad,28.48832,77.34504,RTT
876,Delhi,Faridabad,28.46024,77.28411,GBM
877,Delhi,Faridabad,28.33383,77.32945,RTP
878,Delhi,Faridabad,28.38765,77.2795,GBM
879,Delhi,Faridabad,28.37048,77.28448,RTT
880,Delhi,Faridabad,28.43866,77.27154,COW(GBT)
881,Delhi,Faridabad,28.34913,77.27706,RTT
882,Delhi,Faridabad,28.35828,77.27322,GBM
883,Delhi,Faridabad,28.45113,77.32738,RTT
884,Delhi,Faridabad,28.48325,77.31987,GBM
885,Delhi,Faridabad,28.46035,77.30957,RTT
886,Delhi,Faridabad,28.44014,77.30702,RTT
887,Delhi,Faridabad,28.42705,77.319,RTT
888,Delhi,Faridabad,28.39304,77.31905,GBT
889,Delhi,Faridabad,28.39111,77.30376,RTT
890,Delhi,Faridabad,28.37813,77.30131,RTT
891,Delhi,Faridabad,28.36886,77.31894,RTT
892,Delhi,Faridabad,28.37642,77.33183,RTT
893,Delhi,Faridabad,28.35737,77.31984,RTT
894,Delhi,Faridabad,28.48971,77.28864,RTP
895,Delhi,Faridabad,28.29682959,77.29775025,GBT
896,Delhi,Faridabad,28.34937,77.37278,GBT
897,Delhi,Faridabad,28.35398,77.29407,RTT
898,Delhi,Faridabad,28.41621,77.32973,RTT
899,Delhi,Faridabad,28.42223,77.30177,RTT
900,Delhi,Faridabad,28.39881,77.285,GBT
901,Delhi,Faridabad,28.38734,77.28024,RTT
902,Delhi,Faridabad,28.37549,77.28421,GBT
903,Delhi,Faridabad,28.34557,77.32664,GBT
904,Delhi,Faridabad,28.32731,77.30137,RTT
905,Delhi,Faridabad,28.43326,77.32155,RTT
906,Delhi,Faridabad,28.36148,77.33292,GBT
907,Delhi,Faridabad,28.39384,77.33108,RTT
908,Delhi,Faridabad,28.34445,77.35551,GBT
909,Delhi,Faridabad,28.48529,77.30747,RTT
910,Delhi,Faridabad,28.44832,77.31628,RTT
911,Delhi,Faridabad,28.43062,77.29623,RTT
912,Delhi,Faridabad,28.39742,77.26527,GBT
913,Delhi,Faridabad,28.32959,77.33577,GBT
914,Delhi,Faridabad,28.42468,77.32648,RTT
915,Delhi,Faridabad,28.36908,77.32835,RTT
916,Delhi,Faridabad,28.35107,77.33236,RTT
917,Delhi,Faridabad,28.42072,77.28708,RTT
918,Delhi,Faridabad,28.38009,77.31657,RTT
919,Delhi,Faridabad,28.48032,77.29831,GBT
920,Delhi,Faridabad,28.33878,77.32713,RTT
921,Delhi,Faridabad,28.36223,77.29222,RTT
922,Delhi,Faridabad,28.39949,77.30579,RTT
923,Delhi,Faridabad,28.42048,77.32042,RTT
924,Delhi,Faridabad,28.4808,77.31882,RTT
925,Delhi,Faridabad,28.38302,77.27149,RTT
926,Delhi,Faridabad,28.34939,77.37278,GBT
927,Delhi,Faridabad,28.41626,77.3297,RTT
928,Delhi,Faridabad,28.37901,77.26817,GBT
929,Delhi,Faridabad,28.39325,77.30203,RTP
930,Delhi,Faridabad,28.42576,77.31078,RTP
931,Delhi,Faridabad,28.37922,77.31726,RTP
932,Delhi,Faridabad,28.42459,77.32703,RTP
933,Delhi,Faridabad,28.41445,77.30586,GBT
934,Delhi,Faridabad,28.38415,77.30164,RTT
935,Delhi,Faridabad,28.48604,77.308001,RTT
936,Delhi,Faridabad,28.32652,77.31586,GBT
937,Delhi,Faridabad,28.38413,77.30164,RTT
938,Delhi,Faridabad,28.38156,77.32594,RTT
939,Delhi,Faridabad,28.37214,77.30289,RTT
940,Delhi,Faridabad,28.45091,77.3092,RTT
941,Delhi,Faridabad,28.36888,77.31886,RTT
942,Delhi,Faridabad,28.32251,77.29106,GBT
943,Delhi,Faridabad,28.35495,77.29953,RTT
944,Delhi,Faridabad,28.35281,77.28691,GBT
945,Delhi,Faridabad,28.33678,77.331101,RTT
946,Delhi,Faridabad,28.34479,77.33463,RTT
947,Delhi,Faridabad,28.34282,77.317901,RTT
948,Delhi,Faridabad,28.37217,77.29071,RTT
949,Delhi,Faridabad,28.40225,77.28779,RTT
950,Delhi,Faridabad,28.40649,77.29124,RTT
951,Delhi,Faridabad,28.40974,77.31958,RTT
952,Delhi,Faridabad,28.38976,77.29022,RTT
953,Delhi,Faridabad,28.39832,77.31627,RTT
954,Delhi,Faridabad,28.38317,77.27805,RTT
955,Delhi,Faridabad,28.46673,77.287801,RTT
956,Delhi,Faridabad,28.37672,77.31676,RTT
957,Delhi,Faridabad,28.47383,77.29842,RTT
958,Delhi,Faridabad,28.45766,77.30995,RTT
959,Delhi,Faridabad,28.49323,77.292801,RTT
960,Delhi,Faridabad,28.44424,77.30264,RTT
961,Delhi,Faridabad,28.43075,77.296201,RTT
962,Delhi,Faridabad,28.42923,77.30754,RTT
963,Delhi,Faridabad,28.42088,77.32845,RTT
964,Delhi,Faridabad,28.48679,77.29981,RTT
965,Delhi,Faridabad,28.36988,77.26665,GBT
966,Delhi,Faridabad,28.389,77.22087,GBT
967,Delhi,Faridabad,28.27641,77.28944,GBT
968,Delhi,Faridabad,28.32103,77.27807,GBT
969,Delhi,Faridabad,28.46574,77.30448,RTT
970,Delhi,Faridabad,28.433401,77.32157,RTT
971,Delhi,Faridabad,28.29659,77.29769,GBT
972,Delhi,Faridabad,28.35756,77.2908,RTT
973,Delhi,Faridabad,28.38331,77.31451,RTP
974,Delhi,Faridabad,28.30172,77.33836,GBT
975,Delhi,Faridabad,28.36302,77.28245,GBT
976,Delhi,Faridabad,28.36324,77.32363,RTT
977,Delhi,Faridabad,28.40136,77.3025,RTT
978,Delhi,Faridabad,28.41629,77.29182,RTT
979,Delhi,Faridabad,28.41218,77.30418,RTT
980,Delhi,Faridabad,28.41723,77.31366,RTT
981,Delhi,Faridabad,28.42166,77.31886,RTT
982,Delhi,Faridabad,28.47434,77.30724,RTT
983,Delhi,Faridabad,28.37078,77.33224,RTT
984,Delhi,Faridabad,28.40035,77.27947,RTT
985,Delhi,Faridabad,28.392701,77.363401,GBT
986,Delhi,Faridabad,28.45502,77.31612,RTT
987,Delhi,Faridabad,28.35552,77.31924,GBT
988,Delhi,Faridabad,28.41931,77.30271,GBT
989,Delhi,Faridabad,28.39764,77.29591,GBT
990,Delhi,Faridabad,28.37619,77.329801,RTT
991,Delhi,Faridabad,28.37825,77.30129,RTT
992,Delhi,Faridabad,28.41018,77.32678,RTT
993,Delhi,Faridabad,28.39512,77.32334,RTT
994,Delhi,Faridabad,28.42706,77.32022,GBT
995,Delhi,Faridabad,28.38328,77.28927,RTT
996,Delhi,Faridabad,28.36231,77.29025,RTT
997,Delhi,Faridabad,28.34161,77.32436,GBT
998,Delhi,Faridabad,28.39215,77.27107,GBT
999,Delhi,Faridabad,28.43717,77.29828,RTT
1000,Delhi,Faridabad,28.35097,77.40096,GBT
1001,Delhi,Faridabad,28.32953,77.3257,GBT
1002,Delhi,Faridabad,28.36206,77.33197,GBT
1003,Delhi,Faridabad,28.35047,77.29695,RTT
1004,Delhi,Faridabad,28.41754,77.31935,RTT
1005,Delhi,Faridabad,28.3632,77.27302,GBT
1006,Delhi,Faridabad,28.43472,77.31453,RTT
1007,Delhi,Faridabad,28.36491,77.30711,RTT
1008,Delhi,Faridabad,28.35041,77.33535,RTT
1009,Delhi,Faridabad,28.41242,77.40238,GBT
1010,Delhi,Faridabad,28.40593,77.30604,RTT
1011,Delhi,Faridabad,28.42472,77.28885,GBT
1012,Delhi,Faridabad,28.46586,77.26439,GBT
1013,Delhi,Faridabad,28.4807,77.32906,GBT
1014,Delhi,Faridabad,28.41196,77.28848,GBT
1015,Delhi,Faridabad,28.46169,77.29836,RTT
1016,Delhi,Faridabad,28.40373,77.31489,RTT
1017,Delhi,Faridabad,28.31214,77.308201,RTT
1018,Delhi,Faridabad,28.35065,77.25119,RTP
1019,Delhi,Faridabad,28.32179,77.31717,RTP
1020,Delhi,Faridabad,28.330801,77.32075,RTP
1021,Delhi,Faridabad,28.33223,77.33305,RTT
1022,Delhi,Faridabad,28.305801,77.25415,GBM
1023,Delhi,Faridabad,28.27663,77.28099,GBM
1024,Delhi,Faridabad,28.31588,77.215701,RTP
1025,Delhi,Faridabad,28.33042,77.33136,RTT
1026,Delhi,Faridabad,28.3439,77.32158,RTP
1027,Delhi,Faridabad,28.34495,77.32506,RTT
1028,Delhi,Faridabad,28.33869,77.33278,RTT
1029,Delhi,Faridabad,28.33905,77.32632,RTT
1030,Delhi,Faridabad,28.32122,77.32443,RTT
1031,Delhi,Faridabad,28.33067,77.31557,RTT
