LSA,District,Latitude,Longitude,Site Type
Haryana,Ambala,30.38255,76.77355,LPBTS
Haryana,Ambala,30.382554,76.773566,LPBTS
Haryana,Ambala,30.382554,76.773566,LPBTS
Haryana,Ambala,30.388133,76.777194,LPBTS
Haryana,Ambala,30.388132,76.777199,LPBTS
Haryana,Ambala,30.38813,76.777189,LPBTS
Haryana,Ambala,30.34946,76.79779,RTP
Haryana,Ambala,30.34663,76.79424,RTP
Haryana,Ambala,30.36421,76.77241,RTP
Haryana,Ambala,30.36523,76.76991,RTP
Haryana,Ambala,30.375991,76.77776,LPBTS
Haryana,Ambala,30.375999,76.77771,LPBTS
Haryana,Ambala,30.358763,76.763875,LPBTS
Haryana,Ambala,30.358761,76.763879,LPBTS
Haryana,Ambala,30.32761,76.85664,RTT
Haryana,Ambala,30.33455,76.86777,RTT
Haryana,Ambala,30.33907,76.86937,GBT
Haryana,Ambala,30.35388,76.87318,RTT
Haryana,Ambala,30.35864,76.87209,RTP
Haryana,Ambala,30.37031,76.87353,RTT
Haryana,Ambala,30.33481,76.84489,RTT
Haryana,Ambala,30.32992,76.83651,RTT
Haryana,Ambala,30.33248,76.87514,RTT
Haryana,Ambala,30.26074,76.71873,GBT
Haryana,Ambala,30.30943,76.83615,GBT
Haryana,Ambala,30.32039,76.88835,GBT
Haryana,Ambala,30.38445,76.83765,GBT
Haryana,Ambala,30.40681,76.82661,GBT
Haryana,Ambala,30.31424,76.82688,GBT
Haryana,Ambala,30.32502,76.87081,GBT
Haryana,Ambala,30.35319,76.82625,COW(GBT)
Haryana,Ambala,30.33677,76.86473,RTT
Haryana,Ambala,30.31952,76.82172,GBT
Haryana,Ambala,30.39518,76.87156,GBT
Haryana,Ambala,30.34791,76.88043,GBT
Haryana,Ambala,30.36027,76.87627,GBT
Haryana,Ambala,30.31988,76.83678,RTT
Haryana,Ambala,30.32433,76.75858,GBT
Haryana,Ambala,30.33303,76.87923,RTT
Haryana,Ambala,30.27473,76.91984,GBT
Haryana,Ambala,30.29416,76.88171,GBT
Haryana,Ambala,30.27905,76.71112,GBT
Haryana,Ambala,30.08599,76.59081,GBT
Haryana,Ambala,30.36752,76.88644,GBT
Haryana,Ambala,30.28102,76.75203,GBT
Haryana,Ambala,30.25864,76.68771,GBT
Haryana,Ambala,30.20179,76.72028,GBT
Haryana,Ambala,30.35309,76.89815,GBT
Haryana,Ambala,30.10194,76.63362,GBT
Haryana,Ambala,30.31486,76.70215,GBT
Haryana,Ambala,30.27106,76.85186,GBT
Haryana,Ambala,30.23201,76.73487,GBT
Haryana,Ambala,30.26447,76.75072,GBT
Haryana,Ambala,30.24629,76.61149,GBT
Haryana,Ambala,30.29509,76.78475,GBT
Haryana,Ambala,30.21458,76.64773,GBT
Haryana,Ambala,30.26884,76.69109,GBT
Haryana,Ambala,30.34275,76.84402,RTP
Haryana,Ambala,30.26361,76.82018,GBT
Haryana,Ambala,30.28761,76.77075,GBT
Haryana,Ambala,30.23029,76.79369,GBT
Haryana,Ambala,30.27956,76.69363,GBT
Haryana,Ambala,30.42139,76.75471,GBT
Haryana,Ambala,30.25433,76.65971,GBT
Haryana,Ambala,30.26871,76.63441,GBT
Haryana,Ambala,30.29781,76.67022,GBT
Haryana,Ambala,30.31888,76.72691,GBT
Haryana,Ambala,30.26195,76.59681,GBT
Haryana,Ambala,30.09265,76.60896,GBT
Haryana,Ambala,30.37214,76.73116,GBT
Haryana,Ambala,30.22261,76.70132,GBT
Haryana,Ambala,30.21765,76.62525,GBT
Haryana,Ambala,30.12762,76.64066,GBT
Haryana,Ambala,30.18689,76.63136,GBT
Haryana,Ambala,30.30567,76.75862,GBT
Haryana,Ambala,30.16474,76.65097,GBT
Haryana,Ambala,30.29635,76.70652,GBT
Haryana,Ambala,30.23637,76.70532,GBT
Haryana,Ambala,30.31993,76.82687,RTP
Haryana,Ambala,30.343303,76.83793,LPBTS
Haryana,Ambala,30.33815,76.836978,LPBTS
Haryana,Ambala,30.337978,76.837178,LPBTS
Haryana,Ambala,30.337989,76.836822,LPBTS
Haryana,Ambala,30.349967,76.871089,LPBTS
Haryana,Ambala,30.349972,76.871067,LPBTS
Haryana,Ambala,30.349956,76.871111,LPBTS
Haryana,Ambala,30.339467,76.836378,LPBTS
Haryana,Ambala,30.339506,76.83636,LPBTS
Haryana,Ambala,30.339468,76.836428,LPBTS
Haryana,Ambala,30.33827,76.84021,LPBTS
Haryana,Ambala,30.33829,76.840206,LPBTS
Haryana,Ambala,30.33828,76.840212,LPBTS
Haryana,Ambala,30.325372,76.853578,LPBTS
Haryana,Ambala,30.325333,76.853533,LPBTS
Haryana,Ambala,30.325372,76.853578,LPBTS
Haryana,Ambala,30.334214,76.837984,LPBTS
Haryana,Ambala,30.334219,76.837982,LPBTS
Haryana,Ambala,30.334212,76.837985,LPBTS
Haryana,Ambala,30.340233,76.866244,LPBTS
Haryana,Ambala,30.340267,76.866244,LPBTS
Haryana,Ambala,30.340233,76.866222,LPBTS
Haryana,Ambala,30.354872,76.79541,LPBTS
Haryana,Ambala,30.354856,76.79541,LPBTS
Haryana,Ambala,30.354867,76.795311,LPBTS
Haryana,Ambala,30.31389,76.83374,RTP
Haryana,Ambala,30.34838,76.83841,RTP
Haryana,Ambala,30.34756,76.84171,RTP
Haryana,Ambala,30.34191,76.84813,RTP
Haryana,Ambala,30.32512,76.86248,LPBTS
Haryana,Ambala,30.32516,76.86248,LPBTS
Haryana,Ambala,30.32513,76.86245,LPBTS
Haryana,Ambala,30.335989,76.878467,LPBTS
Haryana,Ambala,30.335981,76.878465,LPBTS
Haryana,Ambala,30.335988,76.878469,LPBTS
Haryana,Ambala,30.29616,76.79517,GBT
Haryana,Ambala,30.26297,76.86683,GBT
Haryana,Ambala,30.30821,76.90517,GBT
Haryana,Ambala,30.28094,76.83379,GBT
Haryana,Ambala,30.31031,76.87157,GBT
Haryana,Ambala,30.276919,76.950851,LPBTS
Haryana,Ambala,30.276916,76.950855,LPBTS
Haryana,Ambala,30.276912,76.950858,LPBTS
Haryana,Ambala,30.29021,77.11337,GBT
Haryana,Ambala,30.19855,77.07867,GBT
Haryana,Ambala,30.22372,77.01231,GBT
Haryana,Ambala,30.23094,76.98146,GBT
Haryana,Ambala,30.28863,76.99748,GBT
Haryana,Ambala,30.33827,77.03046,GBT
Haryana,Ambala,30.22026,77.05056,GBT
Haryana,Ambala,30.20856,77.01601,GBT
Haryana,Ambala,30.25715,77.07357,GBT
Haryana,Ambala,30.35577,77.00895,GBT
Haryana,Ambala,30.26792,76.89606,GBT
Haryana,Ambala,30.22256,76.97479,GBT
Haryana,Ambala,30.15832,77.03824,GBT
Haryana,Ambala,30.22406,76.88302,GBT
Haryana,Ambala,30.20468,77.00137,GBT
Haryana,Ambala,30.28046,77.09739,GBT
Haryana,Ambala,30.34378,76.92871,GBT
Haryana,Ambala,30.25185,76.87616,GBT
Haryana,Ambala,30.30604,77.13536,GBT
Haryana,Ambala,30.21138,77.04676,GBT
Haryana,Ambala,30.20574,77.03755,RTP
Haryana,Ambala,30.26786,77.023542,LPBTS
Haryana,Ambala,30.26779,77.023662,LPBTS
Haryana,Ambala,30.267846,77.023719,LPBTS
Haryana,Ambala,30.266066,77.024441,LPBTS
Haryana,Ambala,30.266121,77.024563,LPBTS
Haryana,Ambala,30.273544,77.049067,LPBTS
Haryana,Ambala,30.27355,77.049089,LPBTS
Haryana,Ambala,30.273589,77.049022,LPBTS
Haryana,Ambala,30.219133,77.044044,LPBTS
Haryana,Ambala,30.21915,77.044044,LPBTS
Haryana,Ambala,30.219118,77.043918,LPBTS
Haryana,Ambala,30.217139,77.033689,LPBTS
Haryana,Ambala,30.217132,77.033678,LPBTS
Haryana,Ambala,30.217178,77.03381,LPBTS
Haryana,Ambala,30.245361,77.102644,LPBTS
Haryana,Ambala,30.245365,77.102641,LPBTS
Haryana,Ambala,30.245361,77.102649,LPBTS
Haryana,Ambala,30.31079,77.04774,GBT
Haryana,Ambala,30.49917,77.12858,GBT
Haryana,Ambala,30.46906,77.16608,GBT
Haryana,Ambala,30.48727,77.12939,RTT
Haryana,Ambala,30.48319,77.12973,RTP
Haryana,Ambala,30.47182,77.12631,GBT
Haryana,Ambala,30.47403,77.13499,RTT
Haryana,Ambala,30.46401,77.08366,GBT
Haryana,Ambala,30.38361,76.99683,GBT
Haryana,Ambala,30.48608,77.10265,GBT
Haryana,Ambala,30.39685,77.14034,GBT
Haryana,Ambala,30.37375,77.14087,GBT
Haryana,Ambala,30.51031,77.15482,GBT
Haryana,Ambala,30.46898,77.10206,GBT
Haryana,Ambala,30.34848,77.08686,GBT
Haryana,Ambala,30.35571,77.04383,GBT
Haryana,Ambala,30.44617,77.10337,GBT
Haryana,Ambala,30.41707,76.93024,GBT
Haryana,Ambala,30.44835,77.13943,GBT
Haryana,Ambala,30.45091,76.98329,GBT
Haryana,Ambala,30.43875,76.90791,GBT
Haryana,Ambala,30.41006,77.14317,GBT
Haryana,Ambala,30.41971,77.10399,GBT
Haryana,Ambala,30.51883,77.14395,GBT
Haryana,Ambala,30.42728,77.12401,GBT
Haryana,Ambala,30.36843,77.12306,GBT
Haryana,Ambala,30.36831,76.97375,GBT
Haryana,Ambala,30.47639,76.97679,GBT
Haryana,Ambala,30.37221,77.03503,GBT
Haryana,Ambala,30.53466,77.09045,GBT
Haryana,Ambala,30.48314,77.06501,GBT
Haryana,Ambala,30.489611,77.136667,LPBTS
Haryana,Ambala,30.489544,77.136511,LPBTS
Haryana,Ambala,30.49001,77.136889,LPBTS
Haryana,Ambala,30.479171,77.128507,LPBTS
Haryana,Ambala,30.479178,77.128566,LPBTS
Haryana,Ambala,30.47921,77.128519,LPBTS
Haryana,Ambala,30.29907,76.97139,GBT
Haryana,Ambala,30.25312,76.91901,GBT
Haryana,Ambala,30.24351,76.88071,GBT
Haryana,Ambala,30.30381,76.979111,LPBTS
Haryana,Ambala,30.303628,76.979267,LPBTS
Haryana,Ambala,30.303617,76.979111,LPBTS
Haryana,Ambala,30.44251,77.03239,GBT
Haryana,Ambala,30.41939,77.00247,GBT
Haryana,Ambala,30.41279,76.95758,GBT
Haryana,Ambala,30.45841,76.99197,GBT
Haryana,Ambala,30.33693,76.83118,COW(GBT)
Haryana,Ambala,30.33582,76.82478,COW(GBT)
Haryana,Ambala,30.35074,76.80905,COW(GBT)
Haryana,Ambala,30.37856,76.76398,COW(GBT)
Haryana,Ambala,30.33349,76.83298,COW(GBT)
Haryana,Ambala,30.35294,76.86539,GBT
Haryana,Ambala,30.38896,76.77859,RTT
Haryana,Ambala,30.47132,76.94346,GBT
Haryana,Ambala,30.17512,76.66489,GBT
Haryana,Ambala,30.34811,76.79521,GBT
Haryana,Ambala,30.33708,76.88264,RTT
Haryana,Ambala,30.34153,76.83783,RTT
Haryana,Ambala,30.39736,76.74726,GBT
Haryana,Ambala,30.37715,76.76679,RTT
Haryana,Ambala,30.34903,76.83916,RTT
Haryana,Ambala,30.40405,76.84236,GBT
Haryana,Ambala,30.30579,77.01498,GBT
Haryana,Ambala,30.36951,76.77325,RTT
Haryana,Ambala,30.25245,76.81009,GBT
Haryana,Ambala,30.38224,76.77227,RTP
Haryana,Ambala,30.36875,76.84541,COW(GBT)
Haryana,Ambala,30.35895,76.85464,COW(GBT)
Haryana,Ambala,30.34788,76.83007,COW(GBT)
Haryana,Ambala,30.35711,76.84328,COW(GBT)
Haryana,Ambala,30.33942,76.81988,COW(GBT)
Haryana,Ambala,30.35327,76.82616,COW(GBT)
Haryana,Ambala,30.35791,76.81516,COW(GBT)
Haryana,Ambala,30.34751,76.85781,COW(GBT)
Haryana,Ambala,30.35739,76.83461,COW(GBT)
Haryana,Ambala,30.13978,76.86822,GBT
Haryana,Ambala,30.37103,76.78952,RTP
Haryana,Ambala,30.39137,76.79167,RTT
Haryana,Ambala,30.37003,76.78584,LPBTS
Haryana,Ambala,30.367924,76.800025,LPBTS
Haryana,Ambala,30.367924,76.800025,LPBTS
Haryana,Ambala,30.345702,76.837067,LPBTS
Haryana,Ambala,30.38646,76.76937,RTT
Haryana,Ambala,30.33973,76.84157,RTT
Haryana,Ambala,30.377493,76.77028,RTT
Haryana,Ambala,30.38008,76.78361,GBT
Haryana,Ambala,30.33919,76.86256,GBT
Haryana,Ambala,30.47643,77.12935,GBT
Haryana,Ambala,30.37987,76.85651,GBT
Haryana,Ambala,30.21385,77.04188,GBT
Haryana,Ambala,30.33561,76.84861,RTT
Haryana,Ambala,30.27568,76.95381,GBT
Haryana,Ambala,30.35621,76.76195,GBT
Haryana,Ambala,30.37883,77.00716,GBT
Haryana,Ambala,30.28159,76.71767,GBT
Haryana,Ambala,30.17406,77.05977,GBT
Haryana,Ambala,30.24434,77.10479,GBT
Haryana,Ambala,30.33919,76.87866,GBT
Haryana,Ambala,30.39186,76.79852,GBT
Haryana,Ambala,30.38409,76.77428,RTT
Haryana,Ambala,30.37063,76.78604,RTT
Haryana,Ambala,30.38483,76.79402,GBT
Haryana,Ambala,30.32206,76.73177,GBT
Haryana,Ambala,30.32428,76.90583,GBT
Haryana,Ambala,30.21675,77.03109,GBT
Haryana,Ambala,30.41769,76.77961,GBT
Haryana,Ambala,30.27032,76.85124,GBT
Haryana,Ambala,30.38719,76.77565,GBT
Haryana,Ambala,30.37327,76.78016,RTT
Haryana,Ambala,30.18621,77.03658,GBT
Haryana,Ambala,30.29311,76.99782,GBT
Haryana,Ambala,30.22694,77.14754,GBT
Haryana,Ambala,30.23331,76.91051,GBT
Haryana,Ambala,30.24732,77.05081,GBT
Haryana,Ambala,30.31889,76.86361,GBT
Haryana,Ambala,30.31079,76.97679,GBT
Haryana,Ambala,30.40107,76.78853,RTT
Haryana,Ambala,30.41177,77.08205,GBT
Haryana,Ambala,30.41447,77.11782,GBT
Haryana,Ambala,30.32876,76.94787,GBT
Haryana,Ambala,30.30713,76.94511,GBT
Haryana,Ambala,30.35582,76.87155,GBT
Haryana,Ambala,30.35179,76.87234,RTT
Haryana,Ambala,30.36949,76.77335,RTT
Haryana,Ambala,30.34687,76.83782,RTT
Haryana,Ambala,30.25306,77.04883,GBT
Haryana,Ambala,30.34947,76.76852,GBT
Haryana,Ambala,29.94967,76.80962,GBT
Haryana,Ambala,30.45951,77.11904,GBT
Haryana,Ambala,30.41683,77.02723,GBT
Haryana,Ambala,30.14464,77.29885,RTT
Haryana,Ambala,30.28869,76.99776,GBT
Haryana,Ambala,30.17207,77.01455,GBT
Haryana,Ambala,30.43401,76.95488,GBT
Haryana,Ambala,30.31942,76.84512,GBT
Haryana,Ambala,30.09669,76.78207,GBT
Haryana,Ambala,30.38072,76.76725,RTT
Haryana,Ambala,30.34421,76.86591,RTT
Haryana,Ambala,30.33298,76.87656,RTT
Haryana,Ambala,30.38317,76.76874,RTT
Haryana,Ambala,30.36308,76.87011,RTT
Haryana,Ambala,30.33252,77.01411,GBT
Haryana,Ambala,30.31816,77.13966,GBT
Haryana,Ambala,30.32824,76.85918,GBT
Haryana,Ambala,30.37503,76.75803,RTT
Haryana,Ambala,30.30167,76.84091,GBT
Haryana,Bhiwani,28.80951,76.15556,RTT
Haryana,Bhiwani,29.02043,76.17602,GBM
Haryana,Bhiwani,28.90382,75.61281,GBM
Haryana,Bhiwani,28.93441,76.16831,GBT
Haryana,Bhiwani,28.92614,76.21112,GBT
Haryana,Bhiwani,28.90553,75.60111,GBT
Haryana,Bhiwani,28.62667,75.61505,GBT
Haryana,Bhiwani,28.80094,75.96195,GBT
Haryana,Bhiwani,28.88988,75.79364,GBT
Haryana,Bhiwani,28.66435,76.01951,GBT
Haryana,Bhiwani,28.73594,76.22848,GBT
Haryana,Bhiwani,28.86099,75.98951,GBT
Haryana,Bhiwani,29.04731,76.02209,GBT
Haryana,Bhiwani,28.96377,75.60046,GBT
Haryana,Bhiwani,28.63739,76.13818,GBT
Haryana,Bhiwani,28.78333,76.13688,RTT
Haryana,Bhiwani,28.78439,76.15231,RTT
Haryana,Bhiwani,28.80749,76.11905,GBT
Haryana,Bhiwani,28.60278,76.27503,GBT
Haryana,Bhiwani,28.96016,75.96109,GBT
Haryana,Bhiwani,28.90443,76.07923,GBT
Haryana,Bhiwani,28.868501,75.962201,GBT
Haryana,Bhiwani,28.83655,75.87178,GBT
Haryana,Bhiwani,28.82479,76.17635,GBT
Haryana,Bhiwani,28.59717,76.15131,GBT
Haryana,Bhiwani,28.67651,76.17465,GBT
Haryana,Bhiwani,28.87005,75.91839,GBT
Haryana,Bhiwani,28.91393,75.85805,GBT
Haryana,Bhiwani,28.80605,76.15071,GBT
Haryana,Bhiwani,28.79802,76.11958,GBT
Haryana,Bhiwani,28.91135,75.61152,GBT
Haryana,Bhiwani,28.80815,76.24403,GBT
Haryana,Bhiwani,28.73759,76.13193,GBT
Haryana,Bhiwani,28.82541,76.31071,GBT
Haryana,Bhiwani,28.61132,75.62285,GBT
Haryana,Bhiwani,28.79309,76.04795,GBT
Haryana,Bhiwani,28.89516,76.01512,GBT
Haryana,Bhiwani,28.96451,75.96188,GBT
Haryana,Bhiwani,28.76169,76.09079,GBT
Haryana,Bhiwani,28.93624,76.16215,GBT
Haryana,Bhiwani,28.81716,76.06607,GBT
Haryana,Bhiwani,28.89105,75.83825,GBT
Haryana,Bhiwani,28.96352,75.60328,GBT
Haryana,Bhiwani,28.86168,76.13517,GBT
Haryana,Bhiwani,28.90747,76.08147,GBT
Haryana,Bhiwani,28.88466,76.18069,GBT
Haryana,Bhiwani,28.86934,76.32759,GBT
Haryana,Bhiwani,28.71056,76.35974,GBT
Haryana,Bhiwani,28.70813,76.22077,GBT
Haryana,Bhiwani,28.40727,75.86513,GBT
Haryana,Bhiwani,28.45486,75.87798,GBT
Haryana,Bhiwani,28.52419,75.79839,GBT
Haryana,Bhiwani,28.58096,75.81571,GBT
Haryana,Bhiwani,28.87694,76.10732,GBT
Haryana,Bhiwani,28.87298,76.16048,GBT
Haryana,Bhiwani,28.85066,76.17324,GBT
Haryana,Bhiwani,28.76375,76.12269,GBT
Haryana,Bhiwani,28.91185,76.11335,GBT
Haryana,Bhiwani,28.63733,76.40369,GBT
Haryana,Bhiwani,28.72881,76.31639,GBT
Haryana,Bhiwani,28.81619,76.26024,GBT
Haryana,Bhiwani,28.63156,76.34029,GBT
Haryana,Bhiwani,28.76299,75.98463,GBT
Haryana,Bhiwani,28.56651,75.67338,GBT
Haryana,Bhiwani,28.60354,75.72211,GBT
Haryana,Bhiwani,28.85555,75.60545,GBT
Haryana,Bhiwani,28.67275,75.62408,GBT
Haryana,Bhiwani,28.64997,75.59261,GBT
Haryana,Bhiwani,28.79940033,75.6380462,GBT
Haryana,Bhiwani,28.79981,75.58823,GBT
Haryana,Bhiwani,28.49787,76.26991,GBT
Haryana,Bhiwani,28.86672,75.84239,GBT
Haryana,Bhiwani,28.87489,75.88687,GBT
Haryana,Bhiwani,28.95945,75.8807,GBT
Haryana,Bhiwani,28.70793,76.04056,GBT
Haryana,Bhiwani,28.79624,75.80847,GBT
Haryana,Bhiwani,28.88318,75.75392,GBT
Haryana,Bhiwani,28.88706,76.27961,GBT
Haryana,Bhiwani,28.90402,75.65402,GBT
Haryana,Bhiwani,28.94552,75.53473,GBT
Haryana,Bhiwani,28.57529,76.30924,GBT
Haryana,Bhiwani,28.79113,75.86215,GBT
Haryana,Bhiwani,29.00671,76.06021,GBT
Haryana,Bhiwani,28.72139,75.76607,GBT
Haryana,Bhiwani,28.72489,75.63034,GBT
Haryana,Bhiwani,28.46395,76.17551,GBT
Haryana,Bhiwani,28.67296,75.98824,GBT
Haryana,Bhiwani,28.69934,76.10958,GBT
Haryana,Bhiwani,28.83136,76.00805,GBT
Haryana,Bhiwani,28.49765,76.09436,GBT
Haryana,Bhiwani,28.75951,75.60133,GBT
Haryana,Bhiwani,28.84718,76.25176,GBT
Haryana,Bhiwani,28.87256,75.78693,GBT
Haryana,Bhiwani,28.70873,75.81925,GBT
Haryana,Bhiwani,28.75659,75.81077,GBT
Haryana,Bhiwani,28.55754,76.32278,GBT
Haryana,Bhiwani,28.90447,75.78306,GBT
Haryana,Bhiwani,28.84214,75.91215,GBT
Haryana,Bhiwani,28.91438,75.56251,GBT
Haryana,Bhiwani,28.82751,75.69189,GBT
Haryana,Bhiwani,28.59291,75.99837,GBT
Haryana,Bhiwani,28.42058,76.02254,GBT
Haryana,Bhiwani,28.60666,76.38197,GBT
Haryana,Bhiwani,28.65239,75.72296,GBT
Haryana,Bhiwani,28.66647,76.01936,GBT
Haryana,Bhiwani,28.76825,76.18382,GBT
Haryana,Bhiwani,28.64437,75.87536,GBT
Haryana,Bhiwani,28.51814,76.31068,GBT
Haryana,Bhiwani,28.52147,76.10703,GBT
Haryana,Bhiwani,28.65713,75.66359,GBT
Haryana,Bhiwani,28.79069,76.13955,RTT
Haryana,Bhiwani,28.81363,76.13665,RTT
Haryana,Bhiwani,28.79549,76.14819,RTT
Haryana,Bhiwani,28.79703,76.12783,RTT
Haryana,Bhiwani,28.78505,76.14291,RTT
Haryana,Bhiwani,28.59414,76.26314,RTT
Haryana,Bhiwani,28.80959,76.12698,RTT
Haryana,Bhiwani,28.79517,76.13889,RTT
Haryana,Bhiwani,28.80343,76.14178,RTT
Haryana,Bhiwani,28.86192,76.13495,GBT
Haryana,Bhiwani,28.43391,75.81391,GBT
Haryana,Bhiwani,28.80271,75.90783,GBT
Haryana,Bhiwani,28.60415,75.72017,GBT
Haryana,Bhiwani,28.52692,75.79878,GBT
Haryana,Bhiwani,28.63051,75.93551,GBT
Haryana,Bhiwani,28.70426,76.2189,GBT
Haryana,Bhiwani,28.78421,76.13961,RTT
Haryana,Bhiwani,28.79111,76.12041,RTT
Haryana,Bhiwani,28.79441,76.14591,RTT
Haryana,Bhiwani,28.78573,76.14932,GBT
Haryana,Bhiwani,28.80391,76.14391,RTT
Haryana,Bhiwani,28.68281,75.80721,GBT
Haryana,Bhiwani,28.80391,76.25391,GBT
Haryana,Bhiwani,28.81641,76.14291,GBT
Haryana,Bhiwani,28.79315,75.86369,GBT
Haryana,Bhiwani,28.75586,75.81277,GBT
Haryana,Bhiwani,28.86661,75.91491,GBT
Haryana,Bhiwani,28.76156,76.09013,GBT
Haryana,Bhiwani,28.61273,75.85779,GBT
Haryana,Bhiwani,28.77807,76.17589,GBT
Haryana,Bhiwani,28.78042,76.11711,GBT
Haryana,Bhiwani,28.45486,75.87993,GBT
Haryana,Bhiwani,28.94538,76.02602,GBT
Haryana,Bhiwani,28.91381,75.60471,GBT
Haryana,Bhiwani,28.79241,76.13961,RTT
Haryana,Bhiwani,28.80375,76.15341,RTT
Haryana,Bhiwani,28.79781,76.13411,GBT
Haryana,Bhiwani,28.56391,75.81391,GBT
Haryana,Bhiwani,28.83391,76.01501,GBT
Haryana,Bhiwani,28.90439,75.87075,GBT
Haryana,Bhiwani,28.692667,75.878472,GBT
Haryana,Bhiwani,28.708167,76.041778,GBT
Haryana,Bhiwani,28.84667,75.73349,GBT
Haryana,Bhiwani,28.88091,76.24421,GBT
Haryana,Bhiwani,29.01776,76.17269,GBT
Haryana,Bhiwani,28.82519,76.31187,GBT
Haryana,Bhiwani,29.00591,76.09381,GBT
Haryana,Bhiwani,28.67659,76.17468,GBT
Haryana,Bhiwani,28.86132,76.06191,GBT
Haryana,Bhiwani,28.63571,75.61752,GBT
Haryana,Bhiwani,28.81737,76.06161,GBT
Haryana,Bhiwani,28.88093,76.18532,GBT
Haryana,Bhiwani,28.79218,76.15707,GBT
Haryana,Bhiwani,28.4995,75.75529,GBT
Haryana,Bhiwani,28.97976,76.14057,GBT
Haryana,Bhiwani,28.91243,76.11705,GBT
Haryana,Bhiwani,28.71529,76.14066,GBT
Haryana,Bhiwani,28.79356,76.15347,GBT
Haryana,Bhiwani,28.51351,75.94366,GBT
Haryana,Bhiwani,28.42803,75.80792,GBT
Haryana,Bhiwani,28.88473,76.24051,GBT
Haryana,Bhiwani,28.62898,75.61855,GBT
Haryana,Bhiwani,28.67268,75.76584,GBT
Haryana,Bhiwani,28.82132,76.06998,GBT
Haryana,Bhiwani,28.77551,75.52549,GBT
Haryana,Bhiwani,28.89507,75.88616,GBT
Haryana,Bhiwani,28.75727,75.81221,GBT
Haryana,Bhiwani,28.45012,76.02557,GBT
Haryana,Bhiwani,28.51095,76.01638,GBT
Haryana,Bhiwani,28.80241,76.12833,GBT
Haryana,Bhiwani,28.59742,76.15062,GBT
Haryana,Bhiwani,28.70865,76.22086,GBT
Haryana,Bhiwani,28.52272,75.72781,GBT
Haryana,Bhiwani,28.90457,75.87069,GBT
Haryana,Bhiwani,28.80771,76.15223,GBT
Haryana,Bhiwani,28.86412,76.13605,GBT
Haryana,Bhiwani,29.09611,75.97106,GBT
Haryana,Bhiwani,28.43448,75.80664,GBT
Haryana,Bhiwani,28.56961,75.95864,GBT
Haryana,Bhiwani,28.79981,75.63713,GBT
Haryana,Bhiwani,28.56824,76.13271,GBT
Haryana,Bhiwani,28.47928,75.88324,GBT
Haryana,Bhiwani,28.49165,75.79722,GBT
Haryana,Bhiwani,28.70212,75.72607,GBT
Haryana,Bhiwani,28.50508,75.75542,GBT
Haryana,Bhiwani,28.59501,75.66982,GBT
Haryana,Bhiwani,28.68776,75.81303,GBT
Haryana,Bhiwani,28.68124,75.98037,GBT
Haryana,Bhiwani,28.84644,75.64671,GBT
Haryana,Bhiwani,28.77865,75.93212,GBT
Haryana,Bhiwani,28.60252,76.27537,GBT
Haryana,Bhiwani,28.58673,76.27158,GBT
Haryana,Bhiwani,28.78679,76.14771,GBT
Haryana,Bhiwani,28.78424,76.14053,GBT
Haryana,Bhiwani,28.77413,76.34015,GBT
Haryana,Bhiwani,28.86808,75.91587,GBT
Haryana,Bhiwani,28.45233,75.87769,GBT
Haryana,Bhiwani,28.63249,75.94169,GBT
Haryana,Bhiwani,28.79004,76.13684,RTT
Haryana,Bhiwani,28.94889,76.03262,RTT
Haryana,Bhiwani,28.79591,76.12812,RTT
Haryana,Bhiwani,28.81685,76.13895,RTT
Haryana,Bhiwani,28.79037,76.13263,RTT
Haryana,Bhiwani,28.58105,75.81575,GBT
Haryana,Bhiwani,28.52112,76.14923,GBT
Haryana,Bhiwani,29.04741,76.02303,GBT
Haryana,Bhiwani,28.70942,76.29403,GBT
Haryana,Bhiwani,28.67625,76.17406,GBT
Haryana,Bhiwani,28.76341,76.08978,GBT
Haryana,Bhiwani,28.45652,76.02647,GBT
Haryana,Bhiwani,29.00538,76.09481,GBT
Haryana,Bhiwani,28.84671,75.73911,GBT
Haryana,Bhiwani,28.71464,76.35641,GBT
Haryana,Bhiwani,28.51253,76.01513,GBT
Haryana,Bhiwani,28.46462,76.25917,GBT
Haryana,Bhiwani,28.80382,75.90395,GBT
Haryana,Bhiwani,28.60782,75.6227,GBT
Haryana,Bhiwani,28.79582,75.80875,GBT
Haryana,Bhiwani,28.89502,76.01466,GBT
Haryana,Bhiwani,28.55092,76.19818,GBT
Haryana,Bhiwani,28.87681,76.10635,GBT
Haryana,Bhiwani,28.91794,75.50684,GBT
Haryana,Bhiwani,28.59082,76.18262,GBT
Haryana,Bhiwani,28.81123,76.07034,GBT
Haryana,Bhiwani,28.67131,76.33274,GBT
Haryana,Bhiwani,28.80758,76.16187,GBT
Haryana,Bhiwani,28.92391,76.21265,GBT
Haryana,Bhiwani,28.85658,75.58801,GBT
Haryana,Bhiwani,28.76701,75.94916,GBT
Haryana,Bhiwani,28.73588,76.22977,GBT
Haryana,Bhiwani,28.76342,76.00538,GBT
Haryana,Bhiwani,28.93099,75.92036,GBT
Haryana,Bhiwani,28.70246,75.98773,GBT
Haryana,Bhiwani,28.77594,76.23057,GBT
Haryana,Bhiwani,28.96291,75.88259,GBT
Haryana,Bhiwani,28.86344,76.06107,GBT
